project,fn,representative_type_base,n_type_contexts,source_visibility_any_pub,reduction_status,raw_pub,raw_concrete,raw_abstract,all_reasons,type_bases_sample,source_paths_sample
memory-allocator,calculate_page_start,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/layout.rs
memory-allocator,calculate_segment_ptr_from_block,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/layout.rs
memory-allocator,calculate_slice_page_ptr_from_block,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/layout.rs
memory-allocator,calculate_start_offset,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/layout.rs
memory-allocator,check_is_good,ThreadLLWithDelayBits,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ThreadLLWithDelayBits,verus-mimalloc/linked_list.rs
memory-allocator,clear,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,clone,PageQueue,6,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:6,HeapPtr;PagePtr;PageQueue;SegmentPtr;SpanQueueHeader;TldPtr,verus-mimalloc/types.rs
memory-allocator,count_size_overflow,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/lib.rs
memory-allocator,create,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,create_empty,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,create_full,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,create_intersect,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,disable,ThreadLLWithDelayBits,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,AtomicHeapPtr;ThreadLLWithDelayBits,verus-mimalloc/linked_list.rs;verus-mimalloc/types.rs
memory-allocator,empty,CommitMask,6,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:5,AtomicHeapPtr;CommitMask;LL;PageQueue;ThreadLLSimple;ThreadLLWithDelayBits,verus-mimalloc/commit_mask.rs;verus-mimalloc/init.rs;verus-mimalloc/linked_list.rs
memory-allocator,enable,ThreadLLWithDelayBits,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,ThreadLLWithDelayBits,verus-mimalloc/linked_list.rs
memory-allocator,find_free_page,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,find_page,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,free,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/free.rs
memory-allocator,free_block,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/free.rs
memory-allocator,free_block_mt,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/free.rs
memory-allocator,free_delayed_block,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/free.rs
memory-allocator,free_generic,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/free.rs
memory-allocator,get_abandoned,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_allow_decommit,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_arena_id,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_block_size,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_commit_mask,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_count,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_decommit_expire,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_decommit_mask,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_has_aligned,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_heap,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_in_full,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_index,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_inner_ref,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_inner_ref_maybe_empty,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_is_committed,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_is_reset,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_is_zero,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_is_zero_init,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_main2_ref,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_main_ref,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_mem_is_pinned,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_mut,TldPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,TldPtr,verus-mimalloc/types.rs
memory-allocator,get_next,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_page_after_end,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_page_count,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_page_empty,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_page_header_ptr,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_page_retired_max,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_page_retired_min,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_page_size,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_mem.rs
memory-allocator,get_pages,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_pages_free_direct,HeapPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,HeapPtr,verus-mimalloc/types.rs
memory-allocator,get_prev,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,get_ref,HeapPtr,4,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:4,HeapPtr;PagePtr;SegmentPtr;TldPtr,verus-mimalloc/types.rs
memory-allocator,get_retire_expire,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,get_segment_kind,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,get_segments_count,TldPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,TldPtr,verus-mimalloc/types.rs
memory-allocator,get_used,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,heap_delayed_free_partial,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
memory-allocator,heap_get_free_small_page,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,heap_init,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/init.rs
memory-allocator,heap_malloc,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,heap_malloc_small_zero,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,heap_malloc_zero,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,heap_malloc_zero_ex,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_fast.rs
memory-allocator,heap_queue_first_update,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/queues.rs
memory-allocator,init_empty_page_ptr,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/init.rs
memory-allocator,insert_block,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,is_empty,CommitMask,2,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1 | type_context_mismatch_or_duplicate_name; raw has same project/function but different type_base:1,CommitMask;LL,verus-mimalloc/commit_mask.rs;verus-mimalloc/linked_list.rs
memory-allocator,is_full,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_clean,verified,included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,is_gt_0th_slice,PagePtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PagePtr,verus-mimalloc/types.rs
memory-allocator,is_kind_huge,SegmentPtr,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,SegmentPtr,verus-mimalloc/types.rs
memory-allocator,is_null,SegmentPtr,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,PagePtr;SegmentPtr,verus-mimalloc/types.rs
memory-allocator,make_empty,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,malloc_generic,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
memory-allocator,masked_ptr_delay_get_delay,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,masked_ptr_delay_get_is_use_delayed,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,masked_ptr_delay_get_ptr,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,masked_ptr_delay_set_delay,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,masked_ptr_delay_set_freeing,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,masked_ptr_delay_set_ptr,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/linked_list.rs
memory-allocator,mmap_prot_none,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_mem.rs
memory-allocator,mmap_prot_read_write,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_mem.rs
memory-allocator,mprotect_prot_none,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_mem.rs
memory-allocator,mprotect_prot_read_write,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_mem.rs
memory-allocator,new,LL,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,LL,verus-mimalloc/linked_list.rs
memory-allocator,next_run,CommitMask,1,yes,included_in_pub_eval_raw,pub,concrete_verified_with_assumes,N/A (verified_with_assumes),included_in_pub_eval_raw:1,CommitMask,verus-mimalloc/commit_mask.rs
memory-allocator,not_full_nor_aligned,PageInner,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,PageInner,verus-mimalloc/flags.rs
memory-allocator,null,SegmentPtr,2,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:2,PagePtr;SegmentPtr,verus-mimalloc/types.rs
memory-allocator,os_alloc_aligned,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_alloc_aligned_offset,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_commit,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_commit.rs
memory-allocator,os_commitx,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_commit.rs
memory-allocator,os_decommit,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_commit.rs
memory-allocator,os_get_aligned_hint,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_good_alloc_size,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_mem_alloc,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_mem_alloc_aligned,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_alloc.rs
memory-allocator,os_page_align_areax,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/os_commit.rs
memory-allocator,page_extend_free,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
memory-allocator,page_free,,1,no,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/page.rs
memory-allocator,page_free_collect,,1,yes,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks,,,,not_in_pub_fn_eval_raw; not selected/extracted as determinism target from VeruSAGE standalone tasks:1,,verus-mimalloc/alloc_generic.rs
